date,tq,temp,wind
2016年7月7日,晴/霾,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月8日,多云/霾,32℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年7月9日,多云/霾,34℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年7月10日,多云/霾,36℃/26℃,南风3-4级/无持续风向≤3级
2016年7月11日,多云/雷阵雨,36℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年7月12日,雷阵雨/晴,32℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月13日,晴/多云,35℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年7月14日,阵雨/阵雨,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年7月15日,阵雨/阴,28℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年7月16日,阵雨/阵雨,29℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年7月17日,阴/多云,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月18日,晴/雷阵雨,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月19日,雷阵雨/大雨,26℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年7月20日,暴雨/小到中雨,24℃/20℃,东北风3-4级/北风3-4级
2016年7月21日,阵雨/阵雨,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月22日,多云/雷阵雨,32℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年7月23日,阴/雷阵雨,33℃/26℃,无持续风向≤3级/无持续风向≤3级
2016年7月24日,雷阵雨/暴雨,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年7月25日,阵雨/多云,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月26日,晴/晴,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年7月27日,多云/多云,34℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年7月28日,雷阵雨/雷阵雨,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年7月29日,多云/雷阵雨,32℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年7月30日,雷阵雨/雷阵雨,30℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年7月31日,阴/雷阵雨,32℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月1日,阴/多云,32℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年8月2日,晴/晴,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月3日,晴/晴,34℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年8月4日,晴/多云,33℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年8月5日,多云/多云,32℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年8月6日,多云/中雨,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月7日,阴/晴,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年8月8日,阴/阴,30℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年8月9日,晴/多云,31℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月10日,多云/多云,33℃/26℃,无持续风向≤3级/无持续风向≤3级
2016年8月11日,阵雨/雷阵雨,33℃/27℃,无持续风向≤3级/无持续风向≤3级
2016年8月12日,雷阵雨/阴,31℃/25℃,无持续风向≤3级/无持续风向≤3级
2016年8月13日,多云/阴,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月14日,多云/多云,32℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月15日,阵雨/多云,30℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年8月16日,晴/晴,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年8月17日,阵雨/中雨,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年8月18日,大雨/小雨,25℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年8月19日,晴/晴,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年8月20日,多云/晴,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2016年8月21日,晴/多云,32℃/23℃,无持续风向≤3级/无持续风向≤3级
2016年8月22日,多云/阴,31℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月23日,阵雨/阴,30℃/24℃,无持续风向≤3级/无持续风向≤3级
2016年8月24日,多云/雷阵雨,32℃/24℃,无持续风向≤3级/北风4-5级
2016年8月25日,多云/晴,31℃/18℃,北风4-5级/无持续风向≤3级
2016年8月26日,晴/多云,29℃/17℃,无持续风向≤3级/无持续风向≤3级
2016年8月27日,晴/多云,31℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年8月28日,晴/晴,31℃/18℃,无持续风向≤3级/无持续风向≤3级
2016年8月29日,晴/多云,31℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年8月30日,多云/晴,30℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年8月31日,晴/阴,33℃/20℃,北风3-4级/北风3-4级
2016年9月1日,阴/阴,27℃/19℃,北风3-4级/无持续风向≤3级
2016年9月2日,多云/多云,28℃/18℃,无持续风向≤3级/无持续风向≤3级
2016年9月3日,晴/阴,30℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年9月4日,雷阵雨/多云,29℃/18℃,无持续风向≤3级/无持续风向≤3级
2016年9月5日,晴/多云,31℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年9月6日,多云/阵雨,30℃/21℃,无持续风向≤3级/无持续风向≤3级
2016年9月7日,多云/多云,30℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年9月8日,晴/晴,31℃/18℃,无持续风向≤3级/无持续风向≤3级
2016年9月9日,晴/多云,31℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年9月10日,多云/阵雨,30℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年9月11日,雷阵雨/多云,23℃/18℃,无持续风向≤3级/无持续风向≤3级
2016年9月12日,多云/多云,27℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年9月13日,多云/多云,27℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年9月14日,多云/多云,30℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年9月15日,晴/多云,30℃/21℃,无持续风向≤3级/无持续风向≤3级
2016年9月16日,雷阵雨/阵雨,30℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年9月17日,多云/小雨,25℃/18℃,无持续风向≤3级/无持续风向≤3级
2016年9月18日,阵雨/阴,21℃/15℃,无持续风向≤3级/无持续风向≤3级
2016年9月19日,晴/晴,25℃/13℃,无持续风向≤3级/无持续风向≤3级
2016年9月20日,晴/多云,26℃/15℃,无持续风向≤3级/无持续风向≤3级
2016年9月21日,阵雨/多云,24℃/16℃,无持续风向≤3级/无持续风向≤3级
2016年9月22日,阵雨/雷阵雨,26℃/17℃,无持续风向≤3级/无持续风向≤3级
2016年9月23日,雾/雷阵雨,27℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年9月24日,多云/雷阵雨,29℃/20℃,无持续风向≤3级/无持续风向≤3级
2016年9月25日,多云/霾,27℃/19℃,无持续风向≤3级/无持续风向≤3级
2016年9月26日,阵雨/多云,24℃/18℃,无持续风向≤3级/北风3-4级
2016年9月27日,多云/晴,23℃/12℃,北风4-5级/北风3-4级
2016年9月28日,晴/晴,20℃/10℃,无持续风向≤3级/无持续风向≤3级
2016年9月29日,晴/多云,22℃/12℃,无持续风向≤3级/无持续风向≤3级
2016年9月30日,晴/霾,24℃/14℃,无持续风向≤3级/无持续风向≤3级
2016年10月1日,霾/霾,25℃/15℃,无持续风向≤3级/无持续风向≤3级
2016年10月2日,霾/霾,26℃/16℃,无持续风向≤3级/无持续风向≤3级
2016年10月3日,霾/阵雨,28℃/16℃,无持续风向≤3级/无持续风向≤3级
2016年10月4日,阵雨/晴,22℃/13℃,无持续风向≤3级/无持续风向≤3级
2016年10月5日,晴/多云,24℃/13℃,无持续风向≤3级/无持续风向≤3级
2016年10月6日,小雨/小到中雨,17℃/14℃,无持续风向≤3级/无持续风向≤3级
2016年10月7日,小雨/多云,16℃/11℃,北风4-5级/北风4-5级
2016年10月8日,晴/晴,19℃/5℃,北风4-5级/无持续风向≤3级
2016年10月9日,多云/晴,18℃/8℃,无持续风向≤3级/无持续风向≤3级
2016年10月10日,多云/晴,19℃/9℃,无持续风向≤3级/北风3-4级
2016年10月11日,晴/多云,20℃/10℃,无持续风向≤3级/无持续风向≤3级
2016年10月12日,多云/霾,19℃/10℃,无持续风向≤3级/无持续风向≤3级
2016年10月13日,霾/霾,22℃/12℃,无持续风向≤3级/无持续风向≤3级
2016年10月14日,霾/霾,23℃/13℃,无持续风向≤3级/无持续风向≤3级
2016年10月15日,小雨/小雨,17℃/11℃,无持续风向≤3级/无持续风向≤3级
2016年10月16日,阴/晴,21℃/12℃,无持续风向≤3级/无持续风向≤3级
2016年10月17日,晴/晴,21℃/10℃,无持续风向≤3级/无持续风向≤3级
2016年10月18日,晴/多云,22℃/12℃,无持续风向≤3级/无持续风向≤3级
2016年10月19日,霾/小雨,22℃/13℃,无持续风向≤3级/无持续风向≤3级
2016年10月20日,小雨/小雨,15℃/11℃,无持续风向≤3级/无持续风向≤3级
2016年10月21日,小雨/小雨,13℃/10℃,无持续风向≤3级/无持续风向≤3级
2016年10月22日,阴/多云,14℃/7℃,无持续风向≤3级/无持续风向≤3级
2016年10月23日,晴/多云,15℃/5℃,无持续风向≤3级/无持续风向≤3级
2016年10月24日,多云/霾,14℃/6℃,无持续风向≤3级/无持续风向≤3级
2016年10月25日,霾/霾,17℃/10℃,无持续风向≤3级/无持续风向≤3级
2016年10月26日,多云/阴,15℃/9℃,无持续风向≤3级/无持续风向≤3级
2016年10月27日,小雨/小雨,11℃/6℃,无持续风向≤3级/北风3-4级
2016年10月28日,晴/晴,13℃/2℃,北风3-4级/无持续风向≤3级
2016年10月29日,晴/多云,11℃/2℃,无持续风向≤3级/无持续风向≤3级
2016年10月30日,多云/晴,13℃/3℃,北风3-4级/北风3-4级
2016年10月31日,晴/晴,6℃/-2℃,无持续风向≤3级/无持续风向≤3级
2016年11月1日,多云/晴,8℃/-2℃,无持续风向≤3级/无持续风向≤3级
2016年11月2日,晴/晴,12℃/0℃,无持续风向≤3级/无持续风向≤3级
2016年11月3日,霾/霾,15℃/2℃,无持续风向≤3级/无持续风向≤3级
2016年11月4日,霾/霾,15℃/4℃,无持续风向≤3级/无持续风向≤3级
2016年11月5日,多云/阴,17℃/3℃,无持续风向≤3级/无持续风向≤3级
2016年11月6日,阴/小雨,10℃/4℃,无持续风向≤3级/无持续风向≤3级
2016年11月7日,阴/晴,12℃/2℃,北风4-5级/无持续风向≤3级
2016年11月8日,晴/晴,10℃/-1℃,无持续风向<3级/无持续风向<3级
2016年11月9日,霾/霾,10℃/2℃,无持续风向<3级/无持续风向<3级
2016年11月10日,霾/多云,8℃/1℃,无持续风向≤3级/无持续风向≤3级
2016年11月11日,多云/晴,11℃/1℃,无持续风向≤3级/无持续风向≤3级
2016年11月12日,晴/霾,12℃/2℃,无持续风向≤3级/无持续风向≤3级
2016年11月13日,霾/霾,11℃/3℃,无持续风向≤3级/北风3-4级
2016年11月14日,晴/晴,13℃/-2℃,北风4-5级/无持续风向≤3级
2016年11月15日,晴/多云,11℃/0℃,无持续风向≤3级/无持续风向≤3级
2016年11月16日,晴/霾,11℃/2℃,无持续风向≤3级/无持续风向≤3级
2016年11月17日,霾/霾,7℃/4℃,无持续风向≤3级/无持续风向≤3级
2016年11月18日,霾/霾,10℃/6℃,无持续风向≤3级/无持续风向≤3级
2016年11月19日,晴/小雨,14℃/3℃,北风3-4级/无持续风向≤3级
2016年11月20日,雨夹雪/大雪,5℃/-1℃,无持续风向≤3级/北风3-4级
2016年11月21日,小雪/晴,0℃/-9℃,北风4-5级/北风3-4级
2016年11月22日,晴/多云,0℃/-8℃,北风3-4级/无持续风向≤3级
2016年11月23日,晴/晴,3℃/-6℃,无持续风向≤3级/无持续风向≤3级
2016年11月24日,晴/晴,4℃/-6℃,无持续风向≤3级/无持续风向≤3级
2016年11月25日,霾/霾,5℃/-5℃,无持续风向≤3级/无持续风向≤3级
2016年11月26日,霾/霾,8℃/-4℃,无持续风向≤3级/北风3-4级
2016年11月27日,晴/晴,8℃/-4℃,北风3-4级/无持续风向≤3级
2016年11月28日,晴/霾,8℃/-4℃,无持续风向≤3级/无持续风向≤3级
2016年11月29日,雨夹雪/雨夹雪,4℃/-3℃,无持续风向≤3级/无持续风向≤3级
2016年11月30日,霾/晴,9℃/-1℃,南风≤3级/西北风≤3级
2016年12月1日,晴/晴,9℃/-4℃,西北风≤3级/西南风≤3级
2016年12月2日,霾/霾,9℃/-3℃,无持续风向≤3级/无持续风向≤3级
2016年12月3日,霾/霾,8℃/-2℃,无持续风向≤3级/无持续风向≤3级
2016年12月4日,霾/霾,9℃/-2℃,北风≤3级/北风≤3级
2016年12月5日,晴/晴,6℃/-5℃,北风3-4级/无持续风向≤3级
2016年12月6日,晴/晴,6℃/-3℃,南风≤3级/北风≤3级
2016年12月7日,多云/阴,8℃/-2℃,南风≤3级/西南风≤3级
2016年12月8日,晴/晴,9℃/-2℃,西北风4-5级/北风3-4级
2016年12月9日,晴/晴,5℃/-5℃,北风≤3级/北风≤3级
2016年12月10日,晴/霾,5℃/-4℃,南风≤3级/北风≤3级
2016年12月11日,霾/霾,4℃/-1℃,南风≤3级/北风≤3级
2016年12月12日,霾/多云,6℃/-3℃,北风≤3级/北风≤3级
2016年12月13日,多云/晴,4℃/-6℃,北风≤3级/北风≤3级
2016年12月14日,晴/晴,2℃/-6℃,南风≤3级/南风≤3级
2016年12月15日,晴/晴,6℃/-6℃,北风3-4级/南风≤3级
2016年12月16日,霾/霾,6℃/-5℃,西南风≤3级/西南风≤3级
2016年12月17日,霾/霾,6℃/-4℃,东风≤3级/北风≤3级
2016年12月18日,霾/霾,7℃/-4℃,北风≤3级/北风≤3级
2016年12月19日,霾/霾,8℃/-4℃,西南风≤3级/北风≤3级
2016年12月20日,霾/雾,5℃/-2℃,南风≤3级/北风≤3级
2016年12月21日,霾/雾,3℃/-3℃,北风≤3级/北风≤3级
2016年12月22日,晴/晴,6℃/-5℃,西北风3-4级/北风3-4级
2016年12月23日,晴/多云,3℃/-6℃,北风≤3级/北风≤3级
2016年12月24日,多云/霾,4℃/-5℃,南风≤3级/北风≤3级
2016年12月25日,霾/小雪,3℃/-2℃,南风≤3级/北风≤3级
2016年12月26日,阴/多云,4℃/-7℃,南风≤3级/北风≤3级
2016年12月27日,晴/晴,3℃/-7℃,南风≤3级/北风≤3级
2016年12月28日,晴/晴,4℃/-7℃,北风3-4级/北风3-4级
2016年12月29日,晴/多云,4℃/-7℃,南风≤3级/北风≤3级
2016年12月30日,霾/霾,2℃/-6℃,北风≤3级/南风≤3级
2016年12月31日,霾/霾,3℃/-6℃,西南风≤3级/北风≤3级
2017年1月1日,霾/霾,6℃/-3℃,南风≤3级/北风≤3级
2017年1月2日,晴/霾,6℃/-6℃,南风≤3级/南风≤3级
2017年1月3日,霾/霾,5℃/-5℃,南风≤3级/南风≤3级
2017年1月4日,霾/霾,6℃/-5℃,北风≤3级/北风≤3级
2017年1月5日,小雪/霾,2℃/-4℃,北风≤3级/北风≤3级
2017年1月6日,霾/雾,4℃/-2℃,南风≤3级/北风≤3级
2017年1月7日,小雪/雾,3℃/-3℃,北风≤3级/西北风≤3级
2017年1月8日,晴/晴,5℃/-4℃,北风≤3级/北风4-5级
2017年1月9日,晴/晴,4℃/-5℃,西南风≤3级/南风≤3级
2017年1月10日,晴/晴,4℃/-6℃,北风3-4级/南风≤3级
2017年1月11日,晴/晴,5℃/-5℃,西南风≤3级/北风≤3级
2017年1月12日,晴/晴,6℃/-4℃,北风≤3级/北风≤3级
2017年1月13日,晴/晴,4℃/-4℃,北风4-5级/北风≤3级
2017年1月14日,晴/晴,3℃/-7℃,东北风≤3级/东南风≤3级
2017年1月15日,多云/霾,0℃/-6℃,南风≤3级/东南风≤3级
2017年1月16日,小雪/霾,1℃/-5℃,东风≤3级/北风≤3级
2017年1月17日,霾/晴,3℃/-5℃,北风≤3级/北风≤3级
2017年1月18日,多云/小雪,2℃/-4℃,东北风≤3级/北风3-4级
2017年1月19日,晴/晴,2℃/-8℃,北风5-6级/北风3-4级
2017年1月20日,晴/多云,1℃/-8℃,北风≤3级/北风≤3级
2017年1月21日,晴/晴,0℃/-9℃,北风4-5级/西北风≤3级
2017年1月22日,晴/晴,0℃/-10℃,南风≤3级/南风≤3级
2017年1月23日,晴/晴,1℃/-8℃,北风≤3级/南风≤3级
2017年1月24日,晴/多云,3℃/-7℃,南风≤3级/南风≤3级
2017年1月25日,晴/阴,4℃/-4℃,南风≤3级/北风≤3级
2017年1月26日,晴/晴,8℃/-6℃,北风4-5级/北风3-4级
2017年1月27日,晴/多云,6℃/-5℃,西南风3-4级/西南风≤3级
2017年1月28日,多云/多云,4℃/-3℃,南风≤3级/北风4-5级
2017年1月29日,多云/晴,0℃/-8℃,北风4-5级/北风3-4级
2017年1月30日,晴/多云,1℃/-5℃,西南风≤3级/西南风≤3级
2017年1月31日,晴/晴,5℃/-4℃,西南风≤3级/北风3-4级
2017年2月1日,晴/晴,4℃/-7℃,北风3-4级/北风≤3级
2017年2月2日,晴/晴,5℃/-5℃,西南风≤3级/北风≤3级
2017年2月3日,多云/多云,7℃/-3℃,南风≤3级/北风≤3级
2017年2月4日,多云/晴,8℃/-2℃,北风≤3级/西北风3-4级
2017年2月5日,晴/晴,9℃/-4℃,北风≤3级/北风≤3级
2017年2月6日,多云/阴,5℃/-5℃,南风≤3级/北风≤3级
2017年2月7日,阴/阴,2℃/-3℃,南风≤3级/西北风3-4级
2017年2月8日,晴/晴,4℃/-7℃,北风3-4级/北风3-4级
2017年2月9日,晴/晴,3℃/-5℃,北风4-5级/北风4-5级
2017年2月10日,晴/晴,4℃/-6℃,北风4-5级/北风3-4级
2017年2月11日,晴/晴,7℃/-5℃,南风≤3级/北风≤3级
2017年2月12日,晴/晴,10℃/-3℃,南风≤3级/北风≤3级
2017年2月13日,晴/晴,11℃/-4℃,南风≤3级/北风≤3级
2017年2月14日,多云/晴,7℃/-3℃,南风≤3级/北风≤3级
2017年2月15日,多云/阴,8℃/1℃,南风≤3级/北风3-4级
2017年2月16日,多云/晴,10℃/-3℃,北风4-5级/北风≤3级
2017年2月17日,晴/晴,5℃/-4℃,南风≤3级/北风≤3级
2017年2月18日,晴/阴,8℃/-1℃,南风≤3级/北风≤3级
2017年2月19日,多云/晴,15℃/-2℃,北风4-5级/北风4-5级
2017年2月20日,多云/阴,6℃/-2℃,北风4-5级/南风≤3级
2017年2月21日,小雪/小雪,1℃/-3℃,南风≤3级/北风≤3级
2017年2月22日,晴/晴,6℃/-3℃,北风3-4级/北风≤3级
2017年2月23日,晴/晴,8℃/-4℃,南风3-4级/北风≤3级
